Unnamed: 0,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
26,1.032118,-0.919447,-0.019388,0.520406,0.7952670000000001,-0.311013,1.207185,-3.964684,2.900828,0.5596869999999999,1.083518,0.13781
27,0.953129,-0.85574,0.003462,0.534515,0.7550560000000001,-0.379716,1.080141,-5.533839,3.011978,0.428132,1.094859,0.082414
28,0.8465379999999999,-0.797516,0.0148,0.5231600000000001,0.715623,-0.462804,1.836822,-5.628872,2.146784,0.4109680000000001,0.685592,-0.016902
29,0.734115,-0.748012,0.000238,0.491087,0.680183,-0.5442279999999999,2.109773,-4.966657,0.942888,-0.398955,0.251519,-0.045768
30,0.625742,-0.716685,-0.016234000000000002,0.4416100000000001,0.6568890000000001,-0.611128,1.276553,-4.638454,0.309601,-0.435262,0.079897,0.192565
31,0.551974,-0.697335,-0.027854000000000004,0.401958,0.642177,-0.652716,0.96891,-2.468,0.188235,-0.360912,-0.114971,0.319799
32,0.516597,-0.6814479999999999,-0.029541,0.383612,0.629918,-0.675311,0.499948,-1.412703,0.4260930000000001,0.0404,0.019648,-0.142774
33,0.502343,-0.67705,-0.020612,0.375278,0.626496,-0.683132,-0.305848,-0.7940520000000001,0.394034,0.001019,0.039504,-0.053044000000000015
34,0.5031359999999999,-0.687659,-0.001623,0.372593,0.63473,-0.6769729999999999,-1.120636,-0.440919,0.435961,-0.108418,-0.021418,0.052461
35,0.515229,-0.709155,0.025514,0.373942,0.651192,-0.6603899999999999,-1.543206,-0.095977,0.321472,-0.412501,-0.434472,0.470602
36,0.5368689999999999,-0.734229,0.051222,0.379672,0.6700149999999999,-0.6379100000000001,-1.568713,0.439679,0.121918,-0.407855,-0.4800430000000001,0.4346930000000001
37,0.567964,-0.7603479999999999,0.072119,0.389772,0.689174,-0.610833,-1.470802,1.126217,-0.087649,-0.387667,-0.537471,0.371651
38,0.6143149999999999,-0.785316,0.089438,0.407609,0.7070489999999999,-0.577873,-1.354873,2.075606,-0.245085,-0.30961700000000003,-0.590701,0.600761
39,0.68288,-0.814693,0.110307,0.432944,0.7275149999999999,-0.532242,-1.80252,3.019294,-0.353038,-0.42768,-0.5817319999999999,0.6799930000000001
40,0.767451,-0.847202,0.134081,0.459686,0.7494310000000001,-0.4764890000000001,-1.532072,3.3846519999999995,-0.579149,-0.541488,-0.599635,0.569736
41,0.825644,-0.869165,0.133049,0.474407,0.76379,-0.437679,-0.271407,2.740243,-0.8931879999999999,-0.214733,-0.17316800000000002,-0.198887
42,0.858706,-0.870717,0.105264,0.487717,0.764791,-0.420983,0.98908,3.3294050000000004,-0.404439,0.26506,0.14469400000000002,0.036538
43,0.952989,-0.87865,0.098855,0.5202220000000001,0.769878,-0.369671,-0.8702479999999999,5.48778,-0.688316,0.612347,0.396336,0.625134
44,1.057651,-0.906989,0.109836,0.536767,0.787652,-0.302466,-0.409643,3.782495,-1.142249,-0.112924,0.256446,-0.182168
45,1.06944,-0.913882,0.067835,0.535522,0.79188,-0.293501,1.172169,1.583703,-0.633795,0.021455,0.299444,-0.337145
46,1.095533,-0.915857,0.059759000000000013,0.541605,0.793085,-0.278712,-0.370931,2.035406,-0.102496,0.097555,0.058462,0.156352
47,1.159697,-0.924254,0.063459,0.552237,0.798172,-0.240742,0.098793,3.5832910000000004,-0.5188729999999999,0.046732,0.046052,0.421665
48,1.212108,-0.932892,0.023994,0.557614,0.803345,-0.209053,1.232406,4.411151,-1.003398,0.084384,0.14775,0.027382
49,1.265599,-0.948622,-0.012104,0.55587,0.812613,-0.175122,0.278852,3.851506,-1.14821,0.177055,0.273645,-0.151844
50,1.330685,-0.975345,-0.008111,0.544792,0.827895,-0.133384,-0.74198,2.821169,-1.274729,0.479424,0.371705,0.196327
51,1.401415,-1.002436,0.008814,0.5305479999999999,0.842785,-0.090735,-0.731197,2.92309,-1.197873,0.686523,0.35149,0.30095500000000003
52,1.4739870000000002,-1.026837,0.034167,0.515105,0.855666,-0.050023000000000005,-0.900028,2.0177810000000003,-1.095343,0.648729,0.35627800000000004,0.16184
53,1.520456,-1.050086,0.076576,0.496866,0.867466,-0.025034,-1.294166,-0.209444,-1.086696,0.557211,0.346523,0.028757
54,1.547798,-1.074255,0.138535,0.476261,0.879236,-0.010955,-1.660234,-1.988947,-1.17884,0.5508689999999999,0.220069,-0.056748
55,1.569562,-1.0947639999999998,0.209487,0.4582560000000001,0.88882,-0.000566,-1.69538,-1.859219,-0.823534,0.43658,0.222508,-0.24092
56,1.617163,-1.104194,0.287576,0.449371,0.8931020000000001,0.020851,-1.751798,-0.649692,-0.35225500000000004,0.363297,0.15374200000000002,-0.362358
57,1.6811310000000002,-1.106185,0.357968,0.44535,0.8939959999999999,0.049338,-1.401314,0.348715,-0.184444,0.197319,-0.011779,-0.468253
58,1.73656,-1.107673,0.407814,0.440621,0.894661,0.073715,-0.961525,0.535083,-0.28522800000000004,0.013618,-0.210823,-0.7565
59,1.775021,-1.1101450000000002,0.4465020000000001,0.435294,0.8957629999999999,0.090154,-0.700593,0.006616,-0.229321,0.033059,-0.429912,-0.717275
60,1.7827669999999998,-1.111412,0.45646,0.433473,0.896325,0.093285,0.13063,-0.039558,-0.05895,0.06301799999999999,-0.550149,-0.31144
61,1.760745,-1.114611,0.437449,0.432603,0.897739,0.083175,0.563484,-0.559944,-0.034963,-0.190111,-0.556904,-0.271804
62,1.699991,-1.115178,0.398966,0.436351,0.8979889999999999,0.05669,1.0537459999999998,-1.6416560000000002,0.186696,-0.261348,-0.497781,-0.283115
63,1.603877,-1.109896,0.329989,0.444511,0.895652,0.01471,1.7914279999999998,-1.68815,0.517717,-0.290123,-0.47744,-0.33316100000000004
64,1.482169,-1.093972,0.227492,0.457159,0.8884569999999999,-0.040623,2.671805,-1.322865,0.846001,-0.245519,-0.353896,-0.132366
65,1.357825,-1.066794,0.100247,0.472023,0.875657,-0.102075,3.415769,-0.06946000000000001,0.8399770000000001,-0.158028,-0.142975,0.214349
66,1.261157,-1.034631,-0.025502,0.48655,0.8596739999999999,-0.155662,3.254729,0.801801,0.746937,-0.18525,0.196143,0.266593
67,1.1965709999999998,-0.999903,-0.104983,0.502985,0.841419,-0.197538,1.997934,-0.686856,1.153468,-0.120264,0.6750149999999999,0.100477
68,1.124201,-0.953899,-0.133609,0.5217689999999999,0.8156770000000001,-0.249856,1.535962,-3.550347,2.092877,0.27741,0.8746,-0.13913699999999998
69,1.0095120000000002,-0.898058,-0.145609,0.527525,0.782118,-0.331676,1.7182650000000002,-6.09514,2.4296290000000003,0.396105,0.878832,0.055751
70,0.880042,-0.8389120000000001,-0.141127,0.515081,0.743917,-0.425769,1.615264,-6.539751,2.350431,0.471262,0.817225,0.169696
71,0.770884,-0.779722,-0.14766600000000002,0.495479,0.7030810000000001,-0.510075,2.718648,-4.4183330000000005,1.813831,0.07663400000000001,0.30964400000000003,-0.294704
72,0.66472,-0.7160770000000001,-0.17284000000000002,0.4653350000000001,0.6564300000000001,-0.59377,2.815874,-4.840935,1.119639,0.106778,0.356296,-0.211009
73,0.543376,-0.671655,-0.201874,0.404726,0.622282,-0.670046,2.438949,-4.732337,-0.135089,-0.346316,0.030382,0.13633900000000002
74,0.452604,-0.63217,-0.244708,0.352798,0.590897,-0.725517,2.467396,-2.550518,-0.725208,-0.420669,-0.11554,-0.06498
75,0.3836,-0.5999399999999999,-0.284913,0.308904,0.564593,-0.7653840000000001,1.916698,-2.246601,-0.858699,-0.206838,-0.092837,-0.005124
76,0.331504,-0.577902,-0.313752,0.272613,0.546268,-0.792006,1.104257,-1.4562620000000002,-0.663493,-0.001312,-0.060641,0.107482
77,0.303206,-0.575286,-0.327234,0.25052,0.544075,-0.800763,-0.137049,-0.721705,-0.532099,-0.120943,-0.035072000000000006,0.174207
78,0.289721,-0.5929770000000001,-0.33428,0.236913,0.558832,-0.794719,-1.10695,-0.443734,-0.474069,-0.208639,-0.024378,0.224361
79,0.2854,-0.622078,-0.331833,0.2288,0.582725,-0.779796,-1.574163,-0.165115,-0.214907,-0.27720100000000003,-0.08808099999999999,0.32098000000000004
80,0.296364,-0.657814,-0.319046,0.231104,0.6113890000000001,-0.756832,-2.057378,0.407351,0.100383,-0.27872600000000003,-0.411895,0.293041
81,0.331096,-0.702347,-0.293802,0.248142,0.646011,-0.721869,-2.653285,1.258437,0.367526,-0.297001,-0.437042,0.170188
82,0.38811,-0.752197,-0.2613,0.276333,0.683245,-0.675882,-2.73454,1.998711,0.195095,-0.185085,-0.510424,0.066965
83,0.447369,-0.79735,-0.231022,0.302213,0.715507,-0.629855,-2.267393,1.778387,0.009565,0.06730900000000001,-0.472724,-0.723722
84,0.4893810000000001,-0.821018,-0.211348,0.320348,0.7318399999999999,-0.601488,-0.61154,1.03253,0.213299,0.049174,-0.489057,-0.752089
85,0.4961350000000001,-0.8024859999999999,-0.202421,0.330803,0.719086,-0.6111340000000001,0.970626,-0.339643,0.996296,0.807182,-0.319076,-0.6561239999999999
86,0.523733,-0.7968729999999999,-0.17283900000000002,0.349555,0.715174,-0.605259,-0.51457,0.666479,0.826536,0.068078,-0.23501,0.83588
87,0.583075,-0.803064,-0.145769,0.38239,0.719487,-0.579755,-1.069178,2.556057,0.29788000000000003,-0.505696,-0.06653300000000001,1.229169
88,0.602025,-0.8231139999999999,-0.155937,0.38506,0.733266,-0.560401,0.170774,-0.5031909999999999,-1.629429,-1.826847,0.499644,-0.60328
89,0.578126,-0.812905,-0.195671,0.375629,0.726287,-0.5756819999999999,0.844037,2.318367,0.004969,0.186902,0.29028400000000004,0.908934
90,0.68135,-0.817703,-0.183054,0.430748,0.729577,-0.5312,-1.127142,5.119083,0.08909299999999999,-0.040428,0.198646,0.666149
91,0.783928,-0.834341,-0.171046,0.474241,0.740854,-0.475637,-0.5587270000000001,4.390219,-0.349315,-0.046354,0.335303,0.19515
92,0.868611,-0.845513,-0.16630599999999998,0.506421,0.748311,-0.428448,-0.616682,3.910759,-0.277535,0.10361,0.461634,0.206768
93,0.95176,-0.862556,-0.152507,0.529791,0.7595069999999999,-0.377452,-0.948651,3.435482,-0.481138,0.043604,0.288024,0.185542
94,1.025159,-0.879066,-0.143372,0.54525,0.770143,-0.331031,-0.465266,3.378706,-0.554601,-0.015297,0.136732,0.146903
95,1.09929,-0.8948809999999999,-0.14693299999999998,0.557348,0.780135,-0.284171,-0.319259,4.190244,-0.896452,0.05311,0.235353,-0.02279
96,1.198327,-0.913716,-0.14340799999999998,0.568926,0.791779,-0.222283,-0.562113,5.214982,-0.67193,0.19142,0.063614,0.10148
97,1.3226790000000002,-0.927185,-0.132572,0.581712,0.799934,-0.147369,-0.458067,5.971396,-0.513008,0.192474,0.004159,0.25711
98,1.4470120000000002,-0.936278,-0.122512,0.5882539999999999,0.805357,-0.07319099999999999,-0.377527,5.581461,-0.305779,0.017687,-0.048918,0.219141
99,1.563379,-0.941324,-0.105223,0.5887020000000001,0.808338,-0.004367,-0.660683,4.8715150000000005,-0.20857,0.022641,-0.157703,0.072268
100,1.669534,-0.948321,-0.077952,0.580208,0.812438,0.057475,-0.711379,3.699117,-0.548185,0.050972,-0.167616,-0.13676
101,1.731615,-0.962593,-0.06679700000000001,0.564021,0.8206760000000001,0.091495,0.011946,2.046314,-0.768546,0.003942,-0.153592,-0.114292
102,1.754776,-0.974516,-0.057527,0.552091,0.8274299999999999,0.102735,-0.39262,0.065493,-0.565871,0.019457,0.004494,-0.124876
103,1.776152,-0.980792,-0.025214,0.544675,0.830938,0.113452,-1.03355,-0.194951,-0.414054,0.02608,-0.086798,-0.118579
104,1.815056,-0.981169,0.013942,0.539546,0.831148,0.134474,-0.956998,0.698647,-0.172178,-0.052943,-0.171007,-0.052657
105,1.860776,-0.981124,0.03308,0.532872,0.831123,0.159004,-0.288419,1.825427,-0.14865599999999998,-0.174077,-0.071586,-0.136772
106,1.906661,-0.984965,0.043587,0.522,0.833253,0.182226,-0.251686,1.7259759999999995,-0.351234,-0.281766,-0.005692,-0.173375
107,1.948941,-0.992307,0.060866,0.5081319999999999,0.83729,0.201862,-0.353117,1.236185,-0.58846,-0.289016,-0.182199,-0.093128
108,1.98531,-1.001192,0.080574,0.493627,0.8421139999999999,0.2172,-0.231726,0.906752,-0.627782,-0.209081,-0.255536,-0.093146
109,2.017749,-1.011099,0.09327,0.478776,0.847416,0.229478,-0.110097,1.204366,-0.5674939999999999,0.13636700000000002,-0.227405,-0.182496
110,2.0549470000000003,-1.018009,0.107923,0.464716,0.8510639999999999,0.244394,-0.237762,1.196708,-0.41242,0.237356,-0.132726,-0.17011400000000002
111,2.087628,-1.019481,0.121288,0.4553930000000001,0.851836,0.258828,-0.300063,1.051291,-0.224664,0.247839,-0.242583,-0.248178
112,2.11421,-1.019709,0.129076,0.448186,0.8519559999999999,0.27074000000000004,-0.077053,0.980627,-0.062782,0.282435,-0.383572,-0.346866
113,2.129082,-1.0211290000000002,0.124918,0.443084,0.852699,0.27673400000000004,0.268748,0.868244,0.035917000000000004,0.345933,-0.33226700000000003,-0.327439
114,2.130352,-1.0246540000000002,0.107005,0.440182,0.854535,0.2757,0.599919,0.8293950000000001,0.139762,0.4215430000000001,-0.235272,-0.205036
115,2.119989,-1.027792,0.077646,0.440726,0.85616,0.269722,0.79352,0.663866,0.341083,0.438561,-0.25649,-0.184929
116,2.095611,-1.030083,0.037541000000000005,0.445471,0.857342,0.257916,1.0614709999999998,0.371522,0.489676,0.480829,-0.13853,-0.247159
117,2.046506,-1.029931,-0.020769,0.4577100000000001,0.8572639999999999,0.235798,1.448589,-0.164277,0.943856,0.33460300000000004,0.247885,0.115276
118,1.973925,-1.019633,-0.102768,0.4817,0.851916,0.205438,1.904356,0.054169000000000016,1.597307,0.225957,0.633741,0.252203
119,1.893911,-1.003224,-0.204646,0.509767,0.843209,0.170695,2.397539,0.170478,1.654014,0.14460599999999998,0.721275,-0.575038
120,1.783007,-0.994887,-0.322963,0.532381,0.8386979999999999,0.114704,3.429114,-1.022366,0.960927,-0.0217,0.573763,-0.419651
121,1.638736,-0.995696,-0.470918,0.542664,0.8391379999999999,0.036925,4.146934,-0.779317,0.29799000000000003,-0.079499,0.950047,-0.174178
122,1.516707,-0.995005,-0.607877,0.543702,0.8387620000000001,-0.029437,3.29935,-0.265828,-0.038669,-0.384752,1.37004,-0.005353
123,1.419428,-0.988645,-0.7102350000000001,0.543535,0.835282,-0.08290800000000001,2.6673720000000003,-0.8769049999999999,0.14463900000000002,-0.7298,0.8773040000000001,0.14344
124,1.310628,-0.979052,-0.786558,0.539038,0.8299690000000001,-0.143493,1.567755,-3.5728949999999995,-0.023025,-0.596441,0.495227,0.068999
125,1.202802,-0.97511,-0.816607,0.523513,0.8277629999999999,-0.201844,1.201543,-3.990477,0.5635600000000001,-0.214874,0.114329,0.20009
126,1.121942,-0.94797,-0.852815,0.525551,0.812233,-0.253128,2.186559,-1.998536,1.075329,-0.035775,0.051964,0.268921
127,1.058741,-0.909179,-0.903591,0.535591,0.789,-0.301034,2.138939,-0.779474,1.020023,0.016121,-0.018919,0.076562
128,1.017323,-0.874725,-0.937777,0.545478,0.767367,-0.337048,1.604223,-0.8118609999999999,0.792003,-0.198661,-0.058092999999999985,0.157681
129,0.975904,-0.852684,-0.963778,0.544932,0.753049,-0.368736,1.158481,-1.263167,0.287403,-0.344722,-0.227475,0.350547
130,0.928039,-0.839883,-0.98859,0.534337,0.7445649999999999,-0.400132,1.008537,-1.5179129999999998,-0.07865,-0.388128,-0.360593,0.449144
131,0.8767729999999999,-0.831184,-1.017239,0.518091,0.73873,-0.431115,1.0228780000000002,-1.4465629999999998,-0.351037,-0.427088,-0.351889,0.413262
132,0.834865,-0.827334,-1.044434,0.501678,0.7361300000000001,-0.454348,0.628184,-0.8661629999999999,-0.49768,-0.371048,-0.307251,0.25114699999999995
133,0.811316,-0.8320709999999999,-1.060689,0.488307,0.7393270000000001,-0.463629,0.043907,-0.38338,-0.577155,-0.285716,-0.310067,0.222738
134,0.806534,-0.842675,-1.071205,0.480397,0.746426,-0.460508,-0.177972,0.502923,-0.649275,-0.260167,-0.291821,0.248136
135,0.8217129999999999,-0.855909,-1.078332,0.480055,0.755167,-0.446396,-0.34530500000000003,1.278921,-0.6236649999999999,-0.259825,-0.300562,0.234024
136,0.849317,-0.8706719999999999,-1.081345,0.483769,0.7647619999999999,-0.425566,-0.4656,1.586095,-0.6131479999999999,-0.17754,-0.081184,-0.058016
137,0.885497,-0.887193,-1.079191,0.488996,0.775302,-0.399737,-0.671708,1.848593,-0.544421,-0.19647,-0.073978,-0.104124
138,0.938091,-0.904195,-1.065863,0.4986310000000001,0.785928,-0.365629,-0.963199,2.25035,-0.32905500000000004,-0.157612,-0.16546,-0.23015
139,1.005699,-0.9183,-1.04131,0.512778,0.794571,-0.325139,-0.98369,2.474097,-0.054952,-0.089561,-0.211105,-0.455088
140,1.070066,-0.9245,-1.021464,0.528299,0.79832,-0.289112,-0.432201,2.319423,0.051648,0.06948,-0.135692,-0.7147789999999999
141,1.104451,-0.925014,-1.02421,0.537559,0.798629,-0.270595,0.353329,1.478037,-0.141544,0.220147,0.008805,-0.730092
142,1.106064,-0.92165,-1.045874,0.5403939999999999,0.7966,-0.27093,0.770742,0.6698310000000001,-0.05534,0.24284,0.137436,-0.6817979999999999
143,1.095353,-0.909967,-1.066868,0.5456979999999999,0.789484,-0.280943,0.8568469999999999,0.091442,0.388246,-0.009977,0.205588,-0.413362
144,1.082717,-0.892648,-1.0781459999999998,0.554099,0.778736,-0.294185,0.540834,-0.311567,0.745478,-0.215354,-0.072391,-0.325017
145,1.082654,-0.8758790000000001,-1.0707870000000002,0.5655359999999999,0.768107,-0.300302,0.039873,-0.136458,0.812257,-0.214095,0.024542,-0.03974
146,1.085847,-0.8686229999999999,-1.088469,0.571408,0.76344,-0.301085,1.078677,1.7180400000000002,-0.582234,0.233188,1.444613,0.321669
147,1.108522,-0.88936,-1.139894,0.5637939999999999,0.7766689999999999,-0.28093,0.7555890000000001,3.4208160000000003,-2.014885,0.35953,1.95235,0.351792
148,1.143567,-0.89746,-1.163177,0.567547,0.781745,-0.258388,0.639135,2.1431400000000003,0.316799,-0.779293,0.333367,0.651836
149,1.16971,-0.877743,-1.179082,0.5881850000000001,0.769299,-0.249434,0.752257,1.930792,0.574234,-0.681828,0.140125,0.374358
150,1.206222,-0.877442,-1.185885,0.597115,0.769107,-0.227879,-0.023785,2.162702,-0.536025,-0.793709,0.009122,-0.02859
151,1.264547,-0.8960239999999999,-1.1871120000000002,0.5956520000000001,0.780849,-0.188343,-0.351729,3.833575,-0.914335,-0.316294,-0.148723,0.620731
152,1.392481,-0.916497,-1.170656,0.598953,0.793475,-0.107949,-0.36521,6.367609,-0.8375229999999999,-0.029861,-0.149264,0.926354
153,1.538107,-0.928773,-1.166351,0.5984970000000001,0.800886,-0.019572,-0.17019,7.225928999999999,-0.401426,0.154387,0.087466,0.7362770000000001
154,1.689488,-0.932439,-1.148459,0.591684,0.803076,0.070559,-0.74507,6.579182,-0.138626,0.16786800000000002,0.116907,0.468701
155,1.814874,-0.923479,-1.125371,0.585175,0.797704,0.145734,-0.5045930000000001,4.374318,0.653159,0.367248,-0.141729,-0.07739
156,1.85477,-0.910963,-1.147786,0.588435,0.790094,0.171742,0.958519,2.129851,0.6993699999999999,0.511556,-0.22677,-0.33121100000000003
157,1.865951,-0.909185,-1.177519,0.587821,0.789003,0.17871800000000002,0.568411,1.699711,0.181245,0.10839100000000003,-0.176378,-0.189125
158,1.884937,-0.905918,-1.182083,0.586771,0.786992,0.190641,-0.027858,0.838669,0.24014,-0.247018,-0.015752000000000002,0.004869
159,1.898566,-0.9006850000000001,-1.192854,0.588009,0.7837529999999999,0.199943,0.422026,1.408465,0.414536,-0.187786,-0.022049000000000003,0.132714
160,1.921894,-0.896291,-1.215748,0.586413,0.7810159999999999,0.214787,0.671719,2.385443,0.434256,-0.10036,-0.062052,-0.092732
161,1.950247,-0.89502,-1.240548,0.58101,0.780222,0.231693,0.692253,2.276278,0.271088,0.032683,-0.084909,-0.282856
162,1.976433,-0.895753,-1.261675,0.5742189999999999,0.78068,0.2466,0.5636680000000001,2.089491,0.207404,0.15704300000000002,-0.12859600000000002,-0.141574
163,2.002397,-0.895702,-1.278147,0.56766,0.780648,0.261441,0.420328,1.777826,0.216416,0.177869,-0.179558,-0.093472
164,2.02319,-0.8948790000000001,-1.289399,0.562679,0.780133,0.273468,0.220108,1.323886,0.156847,0.194462,-0.183224,-0.304154
165,2.041157,-0.8946219999999999,-1.294841,0.5578529999999999,0.7799729999999999,0.283624,0.11675,1.000864,0.041171,0.13758099999999998,-0.140355,-0.450021
166,2.055984,-0.8965799999999999,-1.299254,0.552235,0.781196,0.29115100000000005,0.239396,0.902785,-0.046509,0.155056,-0.15299200000000002,-0.406614
167,2.06694,-0.9004469999999999,-1.310473,0.546351,0.783605,0.295743,0.465796,1.033759,0.037157,0.328924,-0.129064,-0.313489
168,2.07282,-0.90252,-1.327024,0.543177,0.784891,0.298168,0.535574,0.856931,0.240834,0.436574,-0.085047,-0.319912
169,2.066491,-0.902831,-1.354029,0.5448390000000001,0.785083,0.294609,0.90095,0.7173350000000001,0.467891,0.545554,-0.045673000000000005,-0.340721
170,2.045651,-0.90437,-1.397898,0.5497850000000001,0.786036,0.282638,1.442937,0.6126520000000001,0.6021340000000001,0.338902,-0.05015,-0.334152
171,2.002324,-0.909563,-1.460233,0.557796,0.789235,0.256849,2.091245,0.072368,0.620174,0.237355,-0.006231,-0.376295
172,1.931965,-0.91491,-1.5427030000000002,0.570516,0.792508,0.21550500000000006,2.606432,-0.437422,0.853025,0.082636,0.517215,-0.115911
173,1.836086,-0.913511,-1.6497529999999998,0.589597,0.7916529999999999,0.16019,3.465473,-0.590675,1.13696,-0.132367,0.687778,-0.088702
174,1.711613,-0.90909,-1.78742,0.608382,0.788945,0.086241,4.372131,-0.990706,1.0220280000000002,-0.359221,0.6452899999999999,-0.394118
175,1.561052,-0.90075,-1.949252,0.620993,0.7837930000000001,-0.006051,5.339641,-1.163125,0.411575,-0.273337,0.729574,-0.212729
176,1.402209,-0.8941979999999999,-2.121466,0.617267,0.7797069999999999,-0.105061,5.143402,-1.223186,-0.381271,-0.23151,1.075533,-0.083843
177,1.267186,-0.8838360000000001,-2.253105,0.605184,0.773177,-0.189602,3.334573,-2.194056,-0.310409,-0.257268,1.279175,0.22375100000000006
178,1.163218,-0.85795,-2.312364,0.600417,0.7565029999999999,-0.259233,1.7402830000000002,-3.421587,1.153106,0.115327,1.004452,0.38379
179,1.055547,-0.80415,-2.338112,0.603657,0.720241,-0.341834,2.366271,-5.126671,2.367823,0.817562,0.345646,0.230567
180,0.917248,-0.73487,-2.3799080000000004,0.589032,0.670491,-0.451091,3.484514,-5.342844,1.6463150000000002,0.799854,0.204006,0.359752
181,0.786342,-0.674118,-2.431248,0.552954,0.624208,-0.5519109999999999,3.250342,-4.448944,0.751568,0.604532,0.107847,0.40088
182,0.694968,-0.631425,-2.461781,0.516891,0.590295,-0.61998,1.888996,-3.280946,0.486326,-0.468307,-0.294473,0.377945
183,0.628583,-0.602378,-2.4723740000000003,0.4845060000000001,0.566603,-0.6664939999999999,1.285338,-3.134373,0.585539,-0.591958,-0.394988,0.379583
184,0.555871,-0.578637,-2.48219,0.441781,0.546883,-0.711159,1.173972,-3.236427,0.096714,-0.507791,-0.344048,0.330895
185,0.490692,-0.563525,-2.500484,0.398373,0.53417,-0.745629,0.927916,-2.54505,-0.4912760000000001,-0.347393,-0.173727,0.490608
