Unnamed: 0,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
17,-0.187363,-1.279514,1.568918,-0.053492999999999985,0.957876,-0.28215500000000004,-1.276074,0.251629,-1.6994810000000002,-0.122243,1.033808,1.15952
18,-0.230887,-1.25778,1.479306,-0.070467,0.951409,-0.299758,2.572125,3.093335,-1.194475,-0.899992,0.353034,0.51625
19,-0.212355,-1.205755,1.492219,-0.07524,0.934109,-0.34896900000000003,1.074114,-2.885524,-0.030779,-0.638704,-0.017787999999999998,-1.888244
20,-0.325727,-1.21586,1.468955,-0.111209,0.937669,-0.329257,-1.457474,-4.755944,-0.28427800000000003,0.045062,-0.465363,0.705234
21,-0.467758,-1.256026,1.40365,-0.139594,0.950867,-0.27634200000000003,-2.4779880000000003,-3.183385,-0.251761,0.4128020000000001,-0.371262,1.268468
22,-0.57513,-1.280198,1.321199,-0.155854,0.958073,-0.24043,-0.925858,-0.406291,-0.511534,0.500077,0.017529,0.96214
23,-0.5578649999999999,-1.276943,1.323001,-0.15333,0.957135,-0.245729,0.4990520000000001,1.209134,0.266537,0.568705,0.490512,0.13200499999999998
24,-0.530734,-1.286455,1.343642,-0.141992,0.959847,-0.241935,-1.008964,-0.494482,0.567971,0.581415,0.335685,-0.894708
25,-0.571621,-1.3211190000000002,1.333243,-0.133675,0.968992,-0.20781,-1.620651,-1.891379,0.911593,0.28791100000000003,-0.040083,-0.183456
26,-0.623871,-1.357753,1.316935,-0.123517,0.977392,-0.17160599999999998,-1.660648,-1.6829060000000002,0.7604270000000001,0.021374,-0.203344,0.292333
27,-0.712601,-1.388816,1.259818,-0.118324,0.983487,-0.136939,-1.408593,-1.693199,0.452416,-0.19529,-0.289121,0.286369
28,-0.7979,-1.41084,1.20577,-0.114023,0.987234,-0.111207,-1.043201,-1.437354,0.357432,-0.193091,-0.159643,0.15809700000000002
29,-0.906208,-1.4265290000000002,1.122479,-0.11317,0.989611,-0.088667,-0.966632,-1.278908,0.094982,-0.186894,-0.102496,-0.138354
30,-1.0482479999999998,-1.439033,1.004002,-0.11385,0.991332,-0.065572,-1.056558,-1.172878,0.031193,-0.037029,-0.128462,0.001317
31,-1.197534,-1.44681,0.872698,-0.115153,0.992324,-0.045096,-0.791087,-0.808136,-0.036855,0.08845,-0.07994,0.160316
32,-1.307209,-1.449847,0.7744300000000001,-0.116487,0.992694,-0.031436,-0.561254,-0.468058,-0.033549,0.10753,-0.101017,0.13277
33,-1.395951,-1.451408,0.6902020000000001,-0.11728800000000003,0.992882,-0.020719,-0.4702810000000001,-0.174328,-0.040767000000000005,0.024393,-0.052925,0.061841
34,-1.475526,-1.450333,0.612472,-0.119627,0.992753,-0.011432,-0.454382,-0.093948,-0.17535499999999998,0.004179,-0.007370999999999998,0.047869
35,-1.563848,-1.445633,0.52495,-0.124834,0.992177,-0.000867,-0.581758,-0.069583,-0.296985,0.047701,0.001796,0.08473
36,-1.667959,-1.438885,0.422583,-0.130909,0.991312,0.01276,-0.7177100000000001,-0.178802,-0.305272,0.136371,-0.066737,0.13802799999999998
37,-1.778576,-1.430582,0.316316,-0.13675,0.990186,0.02883,-0.807968,-0.30956300000000003,-0.293985,0.284394,-0.034283999999999995,0.130197
38,-1.895571,-1.4206379999999998,0.205757,-0.141774,0.988747,0.047735,-0.97407,-0.4295350000000001,-0.25119400000000003,0.348973,0.006156,0.101298
39,-2.011325,-1.408684,0.097909,-0.145994,0.986889,0.068825,-0.987983,-0.429524,-0.241677,0.434919,0.056507,0.118537
40,-2.095748,-1.395681,0.018061,-0.15076199999999998,0.984706,0.087315,-0.8310270000000001,-0.197709,-0.273993,0.389059,0.057667,0.095119
41,-2.1487830000000003,-1.382939,-0.033594,-0.156419,0.982407,0.102031,-0.666054,-0.08946,-0.31464000000000003,0.329317,0.097092,0.069661
42,-2.180543,-1.370651,-0.063362,-0.162985,0.980038,0.113852,-0.544557,-0.176998,-0.3735,0.269293,0.138722,0.005579
43,-2.203588,-1.358214,-0.079309,-0.17013399999999998,0.977489,0.124776,-0.460406,-0.495601,-0.424846,0.316649,0.130924,-0.110356
44,-2.223131,-1.347321,-0.086601,-0.17611400000000002,0.975133,0.134533,-0.34401,-0.644343,-0.358681,0.44058,0.136515,-0.053722000000000006
45,-2.230633,-1.340032,-0.083199,-0.180711,0.973492,0.140203,-0.06513200000000001,-0.470932,-0.276839,0.505204,0.209003,-0.107122
46,-2.212982,-1.339979,-0.057837,-0.183199,0.97348,0.137023,0.416152,-0.271968,-0.10068,0.350085,0.356248,-0.085998
47,-2.166764,-1.3483040000000002,-0.007804999999999999,-0.18262,0.97535,0.123859,0.863244,-0.087787,0.07205399999999999,0.269733,0.375373,-0.183323
48,-2.093722,-1.363483,0.074681,-0.178324,0.978588,0.102795,1.310708,-0.541671,0.235995,0.129191,0.442341,-0.133649
49,-1.977647,-1.383285,0.203499,-0.171198,0.982471,0.073768,1.7595740000000002,-0.475588,0.370437,-0.035269,0.450207,0.014016
50,-1.782098,-1.404067,0.412069,-0.16226600000000002,0.986133,0.034807,2.183682,-0.5199590000000001,0.44289,-0.019847,0.253247,0.004179
51,-1.523594,-1.417473,0.687116,-0.152554,0.988269,-0.0072060000000000015,2.23909,-0.69411,0.5225489999999999,0.010922,-0.047992,0.211094
52,-1.227942,-1.420421,0.997731,-0.14109000000000002,0.988715,-0.050362,2.309145,-0.441203,0.618854,-0.002831,0.052529999999999986,0.311776
53,-0.922353,-1.408042,1.307181,-0.129148,0.986785,-0.097862,2.4597130000000003,0.253027,0.570946,-0.109942,0.352235,0.341453
54,-0.6811649999999999,-1.38179,1.545145,-0.11830999999999997,0.982191,-0.145955,2.320424,0.281519,0.493025,-0.340919,0.466081,0.12997899999999998
55,-0.513092,-1.353323,1.716916,-0.105912,0.976446,-0.18798,2.051492,-0.17352,0.767331,-0.312682,0.200236,0.27562600000000004
56,-0.375699,-1.32481,1.863469,-0.089351,0.969898,-0.226529,1.968718,-0.355111,0.96247,-0.228169,0.079953,0.319943
57,-0.263408,-1.294297,1.989414,-0.071079,0.962017,-0.263574,1.974815,-0.486859,1.136802,-0.16933800000000002,-0.06138200000000001,0.391473
58,-0.160416,-1.259379,2.111292,-0.048942,0.9519,-0.302474,2.114362,-0.8925129999999999,1.494014,-0.151162,-0.027706,0.329391
59,-0.074264,-1.223917,2.225928,-0.025224,0.940438,-0.339027,1.869901,-1.207754,1.6849900000000002,-0.140593,0.070975,0.268746
60,-0.010214,-1.190586,2.323513,-0.003791,0.928587,-0.371096,1.6662290000000002,-1.492255,1.613429,-0.118295,0.020388,0.245669
61,0.023874,-1.158852,2.39838,0.009558,0.916344,-0.400278,1.528047,-1.876351,1.3501729999999998,-0.076163,-0.0859,0.324198
62,0.033461000000000005,-1.12906,2.451844,0.014302,0.904011,-0.427271,1.395711,-1.967285,1.028899,-0.078084,-0.180836,0.364771
63,0.026154000000000004,-1.10499,2.487823,0.011746,0.89346,-0.44899,0.995975,-1.976305,0.701379,-0.15469000000000002,-0.280468,0.315201
64,0.00878,-1.093119,2.510139,0.004036,0.888065,-0.4597,0.31447,-1.722487,0.422828,-0.105858,-0.413608,0.378951
65,-0.010971,-1.095805,2.521969,-0.005017,0.8892969999999999,-0.457303,-0.396941,-1.425093,0.195288,0.008542000000000001,-0.642638,0.284864
66,-0.033365,-1.111699,2.524265,-0.014783,0.896453,-0.442893,-1.014194,-1.039722,-0.003934,0.09715,-0.822081,0.285544
67,-0.051746,-1.138182,2.519405,-0.021685,0.907873,-0.418685,-1.472538,-0.52551,-0.060137,0.051897000000000006,-0.810308,0.213607
68,-0.066173,-1.168954,2.509936,-0.025862,0.920342,-0.390259,-1.565576,-0.15318800000000002,-0.114675,0.041228,-0.743233,0.114166
69,-0.08094,-1.199404,2.493183,-0.029342,0.931823,-0.361725,-1.517544,0.160505,-0.281384,0.116729,-0.570419,0.130417
70,-0.100942,-1.227703,2.461347,-0.0339,0.941719,-0.334689,-1.395777,0.6818960000000001,-0.50446,0.169398,-0.34844200000000003,0.194934
71,-0.130197,-1.2495690000000002,2.412417,-0.040991,0.948848,-0.31306,-1.014864,0.895769,-0.772334,0.211981,-0.07610700000000001,0.15713
72,-0.172228,-1.259551,2.352135,-0.052483,0.951953,-0.301713,-0.402276,0.6254890000000001,-0.8456889999999999,0.084207,0.12336400000000003,0.095765
73,-0.209636,-1.26197,2.307161,-0.063251,0.952691,-0.297286,-0.253938,0.034468,-0.493518,-0.133984,0.142234,-0.06572
74,-0.239797,-1.271195,2.284209,-0.070097,0.955454,-0.286694,-0.720837,-0.684493,-0.114503,-0.180925,0.043798,-0.24393
75,-0.286967,-1.287378,2.255049,-0.07915,0.960105,-0.268204,-0.911477,-1.024006,-0.292724,-0.038937,-0.021949,-0.160827
76,-0.351062,-1.299597,2.206408,-0.092125,0.96345,-0.251548,-0.703439,-0.7713720000000001,-0.513785,-0.035713,0.016973,-0.058694
77,-0.4245310000000001,-1.306067,2.152908,-0.107771,0.965163,-0.238422,-0.499339,-1.386846,-0.48807,-0.067262,0.197816,-0.08945800000000001
78,-0.490787,-1.311351,2.119486,-0.120915,0.966533,-0.226262,-0.365026,-1.723426,-0.083981,-0.119411,0.302785,0.019322
79,-0.515734,-1.318226,2.124434,-0.123241,0.968273,-0.21739,-0.28833200000000003,-1.307888,0.361471,-0.07510800000000001,0.069721,0.08415
80,-0.512876,-1.3321040000000002,2.144667,-0.116014,0.971648,-0.206012,-0.628513,-0.53013,0.6294270000000001,-0.140898,0.21927,0.135623
81,-0.516466,-1.352644,2.139937,-0.106873,0.976299,-0.188198,-1.043406,0.416233,0.357192,-0.327514,0.769825,0.373714
82,-0.487557,-1.372234,2.153878,-0.09241,0.980351,-0.174275,-0.563759,0.748379,0.794883,-0.243588,-0.015095,0.540211
83,-0.412446,-1.387384,2.227841,-0.07310900000000001,0.983227,-0.16709100000000002,-0.318411,-0.255669,0.988027,-0.048579,-0.479351,0.617988
84,-0.338243,-1.394748,2.310355,-0.058117,0.984544,-0.165217,0.16714,-0.094074,0.649381,0.012127,-0.482529,0.6090800000000001
85,-0.219237,-1.382405,2.397957,-0.04073,0.982307,-0.182796,1.364017,3.199811,0.6642020000000001,0.014455,-0.251853,0.472469
86,-0.050276,-1.349488,2.486991,-0.011031,0.975611,-0.219229,1.171766,3.016737,0.526362,0.156615,1.171148,-1.577158
87,-0.027978,-1.351564,2.496089,-0.006084,0.976065,-0.217395,-0.425916,-0.209884,0.022613,0.309062,1.091928,-0.050031
88,-0.011579,-1.352992,2.533167,-0.002502,0.976374,-0.216071,0.301502,-1.390601,0.554772,0.206085,-0.114085,0.541068
89,-0.011465,-1.344699,2.563658,-0.00257,0.974549,-0.224161,0.355045,-1.26775,0.156542,0.271033,-0.241547,0.4885350000000001
90,-0.015369,-1.33838,2.562344,-0.00354,0.973113,-0.230302,0.265122,0.547747,-0.098513,0.093307,-0.150084,0.136506
91,-0.031417,-1.349726,2.532246,-0.006887999999999999,0.975663,-0.219166,-1.053,0.5113300000000001,-0.503983,0.096228,0.479186,-0.083264
92,-0.08697200000000001,-1.372188,2.47127,-0.017138,0.980342,-0.19656,-1.071021,0.06291000000000001,-0.5035350000000001,0.270968,0.523442,0.111263
93,-0.121567,-1.385278,2.438031,-0.022369,0.982841,-0.183095,-0.461427,-0.180432,-0.118678,0.453551,0.361031,0.084569
94,-0.137003,-1.389288,2.429508,-0.024654,0.983573,-0.178822,-0.07657,-0.412155,-0.046258,0.332469,-0.03562,0.010136
95,-0.138759,-1.383932,2.433265,-0.025696,0.982592,-0.183994,0.549316,-0.158012,0.058201,0.211792,-0.051424,0.101505
96,-0.103606,-1.3619139999999998,2.47142,-0.021446,0.978263,-0.206254,1.524047,-0.193479,0.356679,0.02729,-0.053337,-0.085143
97,-0.060883000000000013,-1.317688,2.531105,-0.015237,0.968139,-0.24995100000000006,2.6589240000000003,-1.249652,0.559308,-0.037116,-0.137649,-0.29607
98,-0.050353,-1.256045,2.581514,-0.015582,0.950873,-0.309188,3.480656,-1.989373,0.484811,-0.105421,-0.16339800000000002,-0.201997
99,-0.07724299999999999,-1.173006,2.607777,-0.029893,0.921919,-0.386227,4.429582,-3.364758,-0.041977,-0.199981,-0.229216,0.066464
100,-0.155696,-1.097544,2.62081,-0.070677,0.890091,-0.45027,3.0216540000000003,-4.9036019999999985,-0.007111,-0.057176,-0.360489,0.574187
101,-0.211924,-1.06001,2.639285,-0.102828,0.872361,-0.477926,1.440209,-2.828293,-0.005862,0.297484,-0.749787,0.96285
102,-0.252859,-1.031126,2.634435,-0.128552,0.857878,-0.497513,1.53919,-1.3116450000000002,-0.813621,0.326703,-0.9000229999999999,0.873078
103,-0.275312,-0.999406,2.613309,-0.147015,0.84115,-0.520436,1.033073,0.483031,-0.8290700000000001,0.191861,-0.8115939999999999,0.757359
104,-0.250354,-0.987546,2.60833,-0.136444,0.834677,-0.53357,0.264812,1.886976,0.124096,-0.047089,-0.007513,0.394563
105,-0.193506,-0.999568,2.633865,-0.10397,0.8412379999999999,-0.530575,-0.832075,1.418121,1.107277,0.003598,0.496134,0.027966
106,-0.15168900000000002,-1.029655,2.666538,-0.077838,0.8571209999999999,-0.5092,-1.531147,0.280174,0.972461,0.017123,0.548045,-0.007554000000000002
107,-0.139725,-1.061718,2.6829110000000003,-0.06787699999999999,0.873194,-0.482623,-1.482426,-0.299621,0.469343,-0.071421,0.227499,0.221072
108,-0.144246,-1.098218,2.683813,-0.06543099999999999,0.8903979999999999,-0.450456,-2.199228,-0.106238,0.150031,-0.065581,0.081023,0.339494
109,-0.165116,-1.158506,2.655751,-0.065863,0.916205,-0.395259,-3.51135,0.362737,-0.37355,-0.089639,0.040032,0.189326
110,-0.234152,-1.2312299999999998,2.570143,-0.07728,0.942899,-0.32399,-3.829756,0.557146,-1.028708,0.031962,0.351779,-0.468613
111,-0.365654,-1.296245,2.423807,-0.09694,0.962547,-0.25319200000000003,-3.693766000000001,0.032138,-1.189455,0.08757100000000001,0.690163,-1.485959
112,-0.5451819999999999,-1.335422,2.258586,-0.120935,0.972427,-0.1994,-1.835776,-1.376672,-0.807203,0.250375,-0.058975,-0.845248
113,-0.611699,-1.341227,2.213384,-0.130678,0.973764,-0.186296,0.145654,-0.7805989999999999,-0.007915,0.220888,-0.187448,-0.433455
114,-0.573508,-1.329313,2.256892,-0.129755,0.970984,-0.200881,0.962661,-0.078401,0.037484,-0.01882,-0.027976,-0.173844
115,-0.5542729999999999,-1.320529,2.276228,-0.130351,0.968846,-0.210584,0.07953099999999999,0.167753,-0.014933000000000004,-0.079182,0.060039,-0.121982
116,-0.544033,-1.33262,2.273658,-0.122116,0.97177,-0.201869,-0.792247,0.890978,0.498275,-0.105942,-0.183287,0.33845
117,-0.506333,-1.354785,2.292876,-0.103947,0.97676,-0.187443,-0.8403010000000001,0.982461,0.838585,0.04189,-0.4970850000000001,0.522358
118,-0.449247,-1.377897,2.33129,-0.083255,0.981453,-0.172683,-0.8802540000000001,0.88456,0.8469770000000001,-0.184018,-0.338295,0.368392
119,-0.443047,-1.401919,2.328892,-0.07205299999999999,0.985774,-0.151848,-1.246993,0.09892,0.233331,-0.457442,0.26476,0.322502
120,-0.518599,-1.426208,2.252148,-0.071418,0.989565,-0.12514,-1.210346,-0.0048530000000000005,0.045713,-0.442162,0.147855,0.381534
121,-0.5068060000000001,-1.43834,2.26295,-0.064105,0.99124,-0.115469,-0.051827,0.193776,0.517159,0.235751,-0.107222,0.382436
122,-0.34468200000000004,-1.4357,2.403981,-0.04551,0.990888,-0.12676400000000002,0.720779,1.86391,0.966932,0.61744,0.264971,0.26153000000000004
123,-0.125651,-1.421187,2.558566,-0.018679,0.988829,-0.147877,1.1143459999999998,3.804157,0.797348,0.32651,0.523515,-0.508099
124,0.012384,-1.408339,2.647902,0.002003,0.986833,-0.161732,0.269563,1.471915,0.553017,0.118053,0.7673479999999999,-0.98605
125,0.034127,-1.404743,2.662142,0.00564,0.986245,-0.165195,0.151552,0.106449,-0.197017,-0.041177,1.375114,-0.279706
126,-0.016066,-1.405673,2.618501,-0.002641,0.986398,-0.164353,-0.002979,-0.8261120000000001,-0.218266,0.227418,-0.23395700000000005,0.294419
127,-0.030503,-1.39432,2.629929,-0.005354,0.984468,-0.17548,0.923648,-1.225202,0.212802,0.543806,-0.391252,0.16121300000000002
128,-0.002997,-1.373524,2.65866,-0.000587,0.980605,-0.195994,0.956247,0.801918,0.209364,0.434303,0.133546,-0.557851
129,0.023904,-1.36526,2.665924,0.004878,0.978952,-0.204034,0.05763400000000001,0.760107,-0.010504,0.341145,0.606589,-0.209098
130,0.025985,-1.368729,2.666514,0.005214,0.979654,-0.200627,-0.105549,-0.308227,0.096547,0.433537,0.239569,0.006901999999999999
131,0.049521,-1.359417,2.703601,0.010386,0.977742,-0.209552,0.8372799999999999,-0.85775,0.57065,0.469137,0.097316,0.034747
132,0.08361299999999999,-1.3252959999999998,2.769004,0.020298,0.970016,-0.242193,2.178429,-1.84312,1.003229,0.20155,-0.185394,0.159246
133,0.100411,-1.259611,2.827372,0.030693,0.951971,-0.304645,3.892109,-1.926186,1.109309,0.079949,-0.139242,0.121753
134,0.080541,-1.157223,2.853291,0.032333,0.91569,-0.400582,5.52785,-2.765418,0.706272,-0.199508,0.08946699999999999,-0.135673
135,0.002735,-1.067324,2.85372,0.00132,0.8759129999999999,-0.482468,3.531111,-4.2907720000000005,0.010617,-0.408516,-0.22154,0.7529600000000001
136,-0.0802,-1.016333,2.853612,-0.042179,0.850183,-0.524795,2.37607,-3.792304,-0.29932800000000004,-0.395107,-0.6256649999999999,1.073028
137,-0.145188,-0.953581,2.830485,-0.083735,0.815493,-0.572677,3.550161,-1.414435,-1.359192,-0.31246,-0.5536220000000001,0.72821
138,-0.167408,-0.886234,2.808697,-0.105364,0.774696,-0.623494,2.559119,0.23841,-0.917442,0.012331,0.175087,0.330189
139,-0.15818,-0.8657540000000001,2.800838,-0.102084,0.761584,-0.639975,0.07305199999999999,1.006528,-0.10898800000000003,0.246493,0.373319,0.307395
140,-0.14272,-0.8844,2.802666,-0.090143,0.7735350000000001,-0.62731,-1.364699,0.482887,0.219198,0.370401,-0.031164,0.112525
141,-0.144699,-0.920041,2.7951080000000004,-0.087351,0.7956270000000001,-0.599457,-2.022586,0.119577,0.00356,0.008584999999999999,-0.291293,0.291092
142,-0.144527,-0.967099,2.790346,-0.081761,0.8232430000000001,-0.561771,-2.53316,0.30755,0.324493,-0.105312,-0.341141,0.300983
143,-0.132411,-1.028045,2.791344,-0.06819,0.856291,-0.511973,-3.353795,0.671917,0.492414,-0.110765,-0.311964,-0.031514
144,-0.122635,-1.104898,2.791582,-0.054953,0.893418,-0.445852,-3.951494,0.31845,0.426735,0.062765,-0.18036,-0.25413
145,-0.141535,-1.184544,2.765995,-0.053141,0.926327,-0.372953,-4.029988,0.15551800000000002,-0.317087,0.262507,0.13228199999999998,-0.311587
146,-0.228453,-1.260171,2.664407,-0.069222,0.952142,-0.297713,-3.97574,0.692349,-1.411255,0.287239,0.538412,-0.231263
147,-0.388913,-1.315702,2.4790330000000003,-0.095682,0.967639,-0.233493,-2.978656,0.947146,-1.525326,-0.082587,0.712124,-0.053693
148,-0.499767,-1.344142,2.3531310000000003,-0.10769,0.974424,-0.197234,-1.289233,0.27218600000000004,-0.167769,-0.366874,0.690554,-0.029283
149,-0.489707,-1.359924,2.374118,-0.098454,0.977849,-0.184713,-0.293821,-0.875109,0.830896,-0.153896,0.132549,-0.13366199999999998
150,-0.432616,-1.37144,2.45093,-0.083027,0.980194,-0.179793,-0.208774,-0.7780630000000001,0.99694,-0.10638,-0.504181,-0.048768
151,-0.357325,-1.389834,2.532032,-0.06295,0.983671,-0.16860799999999998,-0.774764,0.143938,1.086877,-0.028251,-0.839674,0.13856400000000002
152,-0.280829,-1.4167809999999998,2.596031,-0.042517,0.988163,-0.147397,-1.295823,0.857824,0.7020350000000001,-0.12136199999999997,-0.551106,0.182309
153,-0.316726,-1.437257,2.556925,-0.041468,0.991097,-0.126521,-0.795126,-0.298947,-0.292841,-0.328313,0.212166,0.253245
154,-0.408481,-1.440233,2.474319,-0.051715,0.991489,-0.119481,0.015092,-0.371386,-0.4622770000000001,-0.422712,0.6179319999999999,0.414602
155,-0.367654,-1.42777,2.50221,-0.051233,0.989789,-0.13301400000000002,0.945697,1.369484,0.275861,0.122094,-0.05351,0.324497
156,-0.200983,-1.413427,2.616712,-0.031286,0.987643,-0.153566,0.79604,3.354117,0.665378,0.5676329999999999,0.13017,0.179261
157,-0.054671,-1.402379,2.69248,-0.00916,0.985851,-0.167372,0.419562,3.208065,0.486679,0.217381,0.346989,-0.063387
158,0.06366799999999999,-1.38915,2.7633970000000003,0.011494,0.983548,-0.180283,1.191097,2.056067,0.725349,0.213833,0.259464,-0.6518550000000001
159,0.126069,-1.354178,2.800487,0.027024,0.97663,-0.213223,1.269739,0.592832,0.278052,0.07130299999999999,0.6402979999999999,0.024609
160,0.133251,-1.364033,2.804925,0.027275,0.9787,-0.203474,-1.173963,-0.04095,-0.014875,0.114952,0.407896,0.496015
161,0.195359,-1.369128,2.866852,0.038883,0.979734,-0.196494,0.51852,0.327323,0.990989,0.526806,0.139742,0.4487060000000001
162,0.285229,-1.338768,2.9432080000000003,0.064703,0.973202,-0.220661,1.157559,0.600831,1.036763,0.5328609999999999,0.397175,-0.681133
163,0.29892,-1.326645,2.9637740000000004,0.071188,0.970343,-0.231014,0.28677600000000003,-0.656687,0.051664,0.239619,0.370584,-0.13509100000000002
164,0.268826,-1.322425,2.949599,0.065291,0.969314,-0.236996,0.270227,-0.8905379999999999,-0.061383000000000014,-0.011824,0.022492,0.249554
165,0.241393,-1.312422,2.945357,0.061081,0.966807,-0.248101,0.733517,-1.324477,0.16246300000000002,0.109528,-0.195383,0.055413
166,0.21395100000000006,-1.284203,2.947483,0.06002,0.959213,-0.276241,1.826138,-1.493456,0.446981,0.109444,-0.171844,-0.056126
167,0.176778,-1.228485,2.94485,0.059029999999999985,0.941981,-0.330434,3.14121,-2.008506,0.50276,0.081321,0.024495,-0.269282
168,0.114007,-1.1584139999999998,2.934477,0.045594,0.916169,-0.398191,3.746714,-2.9370830000000003,0.158871,-0.054185,-0.023423,0.108945
169,0.031788,-1.077715,2.918017,0.015044,0.8808790000000001,-0.473103,4.122033999999998,-3.741548,-0.120555,-0.044036,-0.235569,0.556248
170,-0.04404,-1.001599,2.910425,-0.023728,0.842334,-0.538434,3.605869,-2.996242,-0.37508,0.025223,-0.249514,0.83772
171,-0.093039,-0.934147,2.893863,-0.055232,0.804092,-0.591933,3.140666,-1.084884,-0.8337040000000001,-0.270543,0.032654,0.290283
172,-0.110865,-0.882381,2.8806,-0.07028999999999999,0.772254,-0.631414,2.124962,-0.132108,-0.590988,-0.174675,0.419336,0.162557
173,-0.124466,-0.8508959999999999,2.868555,-0.08185,0.751871,-0.654209,1.206084,-0.394314,-0.556478,-0.039839,0.616583,0.093723
174,-0.142759,-0.837815,2.863291,-0.095194,0.743183,-0.6622819999999999,0.223246,-0.827807,0.009779,0.113047,0.08559800000000001,0.368794
175,-0.15464,-0.845917,2.866518,-0.102125,0.748579,-0.655133,-0.692719,-0.575912,0.148337,0.072737,-0.14260699999999998,0.421155
176,-0.159058,-0.8725780000000001,2.859147,-0.101821,0.765989,-0.634739,-1.806927,0.49752,-0.12574000000000002,-0.04944,-0.313138,0.351582
177,-0.151643,-0.916656,2.842648,-0.091918,0.793572,-0.601494,-2.452874,1.271311,-0.198542,-0.089127,-0.17263,0.163079
178,-0.14418,-0.968876,2.82228,-0.081356,0.82425,-0.560351,-2.663134,1.03335,-0.181546,-0.061008000000000014,-0.087754,-0.005475
179,-0.144982,-1.025376,2.804012,-0.07495,0.854909,-0.513335,-3.021534,0.440826,-0.07967300000000001,-0.071397,-0.067983,-0.105699
180,-0.176993,-1.087293,2.768265,-0.081852,0.8853719999999999,-0.457621,-3.341585,-0.313374,-0.60437,0.07314,0.026661,-0.302129
181,-0.259156,-1.155192,2.691019,-0.10346500000000003,0.914873,-0.39026,-3.81409,-0.697825,-1.021648,0.143748,0.138487,-0.312163
182,-0.375434,-1.218624,2.578545,-0.12648,0.938626,-0.320912,-3.48918,-0.533983,-0.984337,0.194947,0.542957,-0.303234
183,-0.498467,-1.267074,2.457266,-0.142981,0.95423,-0.262682,-2.687059,-0.341596,-0.507895,0.146583,0.692056,-0.094069
184,-0.563179,-1.2993290000000002,2.395756,-0.143156,0.963379,-0.226733,-1.221221,-0.150133,0.4229060000000001,0.011748,0.368866,0.053408
185,-0.517213,-1.312971,2.435255,-0.126077,0.966947,-0.221628,0.081317,0.795666,0.932856,-0.07682,-0.185208,-0.086997
186,-0.411208,-1.32322,2.520164,-0.097952,0.969509,-0.224627,-0.239296,1.282123,1.303871,-0.112832,-0.45715,-0.313459
